ISO,Country,Year,Value,Indicator,From,Description,URL,Source,Region,Continent,Variable Type,Dimension
ARM,Armenia,1997,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1998,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1999,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2000,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2001,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2002,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2003,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2004,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2005,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2006,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2007,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2008,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2009,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2010,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2011,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2012,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2013,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2014,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2015,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2016,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,2017,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1980,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1981,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1982,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1983,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1984,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1985,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1986,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1987,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1988,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1989,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1990,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1991,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1992,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1993,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1994,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1995,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1996,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1997,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1998,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,1999,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,2000,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,2001,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,2002,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,2003,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,2004,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
KGZ,Kyrgyzstan,2005,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central Asia,Asia,Full Indicator,Green Economic Opportunities
